10010|23307193|330719|MTINH OPTIPLEX 7070 MICRO XCTO|10.00|0|21727063.00|21727063.00|1.00|CAI
10010|23307216|330721|MTXT DELL LATITUDE 5400 CTO|10.00|0|26689575.00|26689575.00|1.00|CAI
10010|23307209|330720|MAN HINH DELL 22IN E2216H|10.00|0|2391263.00|2391263.00|1.00|CAI
10010|23180697|318069|MAY IN THE MOT MAT ZEBRA ZXP7|10.00|0|37400000.00|37400000.00|1.00|CAI
10010|23222311|322231|MAY IN KIM EPSON LX310|10.00|0|4496481.00|4496481.00|1.00|CAI
10010|21445552|144555|DIEN THOAI HUU TUYEN NP1201|10.00|0|99000.00|99000.00|1.00|CAI
10010|6925299112019|144555|DIEN THOAI HUU TUYEN NP1201|10.00|0|99000.00|99000.00|1.00|CAI
10010|21445644|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|8887549103247|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|8887549103742|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|8887549103759|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|8887549103766|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|8887549103919|144564|DT H.TUYEN PANA KX-TS500MX|10.00|0|295000.00|295000.00|1.00|CAI
10010|21445705|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|8887549305023|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|8887549305030|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|8887549313820|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|8887549316715|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|8887549316722|144570|DT HUUTUYEN PANASONIC KX-TS520|10.00|0|349900.00|349900.00|1.00|CAI
10010|21445699|144569|DT HUUTUYEN PANASONIC KX-TSC11|10.00|0|526900.00|526900.00|1.00|CAI
10010|8887549153440|144569|DT HUUTUYEN PANASONIC KX-TSC11|10.00|0|526900.00|526900.00|1.00|CAI
10010|8887549153457|144569|DT HUUTUYEN PANASONIC KX-TSC11|10.00|0|526900.00|526900.00|1.00|CAI
10010|21536793|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|8887549304958|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|8887549305054|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|8887549316760|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|8887549316777|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|8887549316784|153679|D.THOAI H.TUYEN PANA KX-TS580|10.00|0|826900.00|826900.00|1.00|CAI
10010|21783692|178369|DIEN THOAI HUU TUYEN NP1202|10.00|0|202000.00|202000.00|1.00|CAI
10010|6925299112026|178369|DIEN THOAI HUU TUYEN NP1202|10.00|0|202000.00|202000.00|1.00|CAI
10010|21844980|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549304989|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549305047|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549316739|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549316746|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549316753|184498|DT HUUTUYEN PANASONIC KX-TS560|10.00|0|499000.00|499000.00|1.00|CAI
10010|21904363|190436|DT HUU TUYEN UNIDEN AS7101|10.00|0|182000.00|182000.00|1.00|CAI
10010|4895152900188|190436|DT HUU TUYEN UNIDEN AS7101|10.00|0|182000.00|182000.00|1.00|CAI
10010|4895152901413|190436|DT HUU TUYEN UNIDEN AS7101|10.00|0|182000.00|182000.00|1.00|CAI
10010|22100993|210099|DTHOAI HUU TUYEN NIPPON NP1405|10.00|0|199000.00|199000.00|1.00|CAI
10010|4895152900911|210099|DTHOAI HUU TUYEN NIPPON NP1405|10.00|0|199000.00|199000.00|1.00|CAI
10010|23162211|316221|DTHOAI BAN KD PANA KX-TGB110CX|10.00|0|499000.00|499000.00|1.00|CAI
10010|8887549588198|316221|DTHOAI BAN KD PANA KX-TGB110CX|10.00|0|499000.00|499000.00|1.00|CAI
10010|23202481|320248|DTHOAI KD KTS PANA KX-TGF320CX|10.00|0|1499000.00|1499000.00|1.00|CAI
10010|8887549591938|320248|DTHOAI KD KTS PANA KX-TGF320CX|10.00|0|1499000.00|1499000.00|1.00|CAI
10010|21482052|148205|MUC IN LASER CLICK THB505A(HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|8936048202910|148205|MUC IN LASER CLICK THB505A(HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|21482106|148210|MUC DEN CLICK TCBEP308 (CANON)|10.00|0|459000.00|459000.00|1.00|CAI
10010|8936048202361|148210|MUC DEN CLICK TCBEP308 (CANON)|10.00|0|459000.00|459000.00|1.00|CAI
10010|21481994|148199|MUC DEN CLICK THB035A (HP)|10.00|0|509000.00|509000.00|1.00|CAI
10010|8936048202897|148199|MUC DEN CLICK THB035A (HP)|10.00|0|509000.00|509000.00|1.00|CAI
10010|21482090|148209|MUC DEN CLICK TCBEP303 (CANON)|10.00|0|459000.00|459000.00|1.00|CAI
10010|8936048202354|148209|MUC DEN CLICK TCBEP303 (CANON)|10.00|0|459000.00|459000.00|1.00|CAI
10010|21802652|180265|MUC IN CLICK LASER THB055A|10.00|0|1169000.00|1169000.00|1.00|CAI
10010|8936048205799|180265|MUC IN CLICK LASER THB055A|10.00|0|1169000.00|1169000.00|1.00|CAI
10010|21802607|180260|MUC IN CLICK LASER THB010A|10.00|0|29000.00|29000.00|1.00|CAI
10010|8936048202934|180260|MUC IN CLICK LASER THB010A|10.00|0|29000.00|29000.00|1.00|CAI
10010|21802591|180259|MUC IN LASER CLICK THB278A(HP)|10.00|0|579000.00|579000.00|1.00|CAI
10010|8936048205492|180259|MUC IN LASER CLICK THB278A(HP)|10.00|0|579000.00|579000.00|1.00|CAI
10010|22002952|200295|MUC DEN CLICK THB285A (HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|8936048205485|200295|MUC DEN CLICK THB285A (HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|21995989|199598|MUC DEN CLICK THB080A (HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|8936048205881|199598|MUC DEN CLICK THB080A (HP)|10.00|0|559000.00|559000.00|1.00|CAI
10010|22242853|224285|MUC IN LASER HP Q5949A|10.00|0|2989000.00|2989000.00|1.00|CAI
10010|22242433|224243|MUC IN LASER HP Q7516A|10.00|0|5999000.00|5999000.00|1.00|CAI
10010|22243164|224316|MUC IN LASER HP CE285A|10.00|0|2029000.00|2029000.00|1.00|CAI
10010|22242976|224297|MUC IN LASER HP CE505A|10.00|0|2629000.00|2629000.00|1.00|CAI
10010|22242990|224299|MUC IN LASER HP CF280A|10.00|0|3099000.00|3099000.00|1.00|CAI
10010|22268167|226816|HOP MUC HP TB PREM 80A RCL|10.00|0|214500.00|214500.00|1.00|CAI
10010|8938508231294|226816|HOP MUC HP TB PREM 80A RCL|10.00|0|214500.00|214500.00|1.00|CAI
10010|22268082|226808|HOP MUC HP TB PREM 05A RCL|10.00|0|204500.00|204500.00|1.00|CAI
10010|8938508231263|226808|HOP MUC HP TB PREM 05A RCL|10.00|0|204500.00|204500.00|1.00|CAI
10010|22277091|227709|HOP MUC HP TB PREM 55A RCL|10.00|0|399000.00|399000.00|1.00|CAI
10010|8938508231355|227709|HOP MUC HP TB PREM 55A RCL|10.00|0|399000.00|399000.00|1.00|CAI
10010|22348074|234807|MUC IN LASER HP CF226A 26A|10.00|0|999000.00|999000.00|1.00|CAI
10010|22406712|240671|MUC IN HP 93A BK (CZ192A)|10.00|0|5859000.00|5859000.00|1.00|CAI
10010|22485144|248514|MUC IN TB PREMIUM 85A|10.00|0|509000.00|509000.00|1.00|CAI
10010|8938508231058|248514|MUC IN TB PREMIUM 85A|10.00|0|509000.00|509000.00|1.00|CAI
10010|22537546|253754|MUC IN CANON CART 337|10.00|0|2190000.00|2190000.00|1.00|CAI
10010|8938508232017|253754|MUC IN CANON CART 337|10.00|0|2190000.00|2190000.00|1.00|CAI
10010|22522078|252207|MUC IN HP 80A CF280A|10.00|0|3190000.00|3190000.00|1.00|CAI
10010|8936052262146|252207|MUC IN HP 80A CF280A|10.00|0|3190000.00|3190000.00|1.00|CAI
10010|22537430|253743|MUC IN CANON CART 303|10.00|0|1890000.00|1890000.00|1.00|CAI
10010|8938508231553|253743|MUC IN CANON CART 303|10.00|0|1890000.00|1890000.00|1.00|CAI
10010|22537560|253756|MUC IN CANON CART 309|10.00|0|5590000.00|5590000.00|1.00|CAI
10010|8938508231584|253756|MUC IN CANON CART 309|10.00|0|5590000.00|5590000.00|1.00|CAI
10010|22537478|253747|MUC IN CANON CART 308|10.00|0|1990000.00|1990000.00|1.00|CAI
10010|8938508231645|253747|MUC IN CANON CART 308|10.00|0|1990000.00|1990000.00|1.00|CAI
10010|20975975|97597|MUC IN CLICK LASER THB012A|10.00|0|499000.00|499000.00|1.00|CAI
10010|8936048202866|97597|MUC IN CLICK LASER THB012A|10.00|0|499000.00|499000.00|1.00|CAI
10010|20976484|97648|MUC IN CLICK LASER THB013A|10.00|0|544000.00|544000.00|1.00|CAI
10010|8936048202842|97648|MUC IN CLICK LASER THB013A|10.00|0|544000.00|544000.00|1.00|CAI
10010|23050662|305066|MUC IN G&G NT-PH7516XC 16A|10.00|0|1729000.00|1729000.00|1.00|CAI
10010|23051010|305101|MUC IN G&G NT-PH5949CU 49A|10.00|0|689000.00|689000.00|1.00|CAI
10010|6934974123271|305101|MUC IN G&G NT-PH5949CU 49A|10.00|0|689000.00|689000.00|1.00|CAI
10010|23051041|305104|MUC IN G&G NT-PH283C 83A|10.00|0|579000.00|579000.00|1.00|CAI
10010|6970153214521|305104|MUC IN G&G NT-PH283C 83A|10.00|0|579000.00|579000.00|1.00|CAI
10010|23051058|305105|MUC IN G&G NT-PC137C 337|10.00|0|454500.00|454500.00|1.00|CAI
10010|6934974125053|305105|MUC IN G&G NT-PC137C 337|10.00|0|454500.00|454500.00|1.00|CAI
10010|23051065|305106|MUC IN G&G NT-PH505CU 05A|10.00|0|699000.00|699000.00|1.00|CAI
10010|6934974131924|305106|MUC IN G&G NT-PH505CU 05A|10.00|0|699000.00|699000.00|1.00|CAI
10010|23051089|305108|MUC IN G&G NT-PH226C 26A|10.00|0|1319000.00|1319000.00|1.00|CAI
10010|6934974131030|305108|MUC IN G&G NT-PH226C 26A|10.00|0|1319000.00|1319000.00|1.00|CAI
10010|6934974143415|305108|MUC IN G&G NT-PH226C 26A|10.00|0|1319000.00|1319000.00|1.00|CAI
10010|23051096|305109|MUC IN G&G NT-PH255C 55A|10.00|0|1399000.00|1399000.00|1.00|CAI
10010|6934974126098|305109|MUC IN G&G NT-PH255C 55A|10.00|0|1399000.00|1399000.00|1.00|CAI
10010|23051157|305115|MUC IN G&G NT-PH192C 93A|10.00|0|1899000.00|1899000.00|1.00|CAI
10010|6934974130149|305115|MUC IN G&G NT-PH192C 93A|10.00|0|1899000.00|1899000.00|1.00|CAI
10010|23052222|305222|MUC IN G&G NT-PH533M 304A M|10.00|0|1189000.00|1189000.00|1.00|CAI
10010|6934974175843|305222|MUC IN G&G NT-PH533M 304A M|10.00|0|1189000.00|1189000.00|1.00|CAI
10010|6970153215412|305222|MUC IN G&G NT-PH533M 304A M|10.00|0|1189000.00|1189000.00|1.00|CAI
10010|23052277|305227|MUC IN G&G NP-H-0933XLY-D|10.00|0|259000.00|259000.00|1.00|CAI
10010|6970153211155|305227|MUC IN G&G NP-H-0933XLY-D|10.00|0|259000.00|259000.00|1.00|CAI
10010|23052369|305236|MUC IN G&G NP-H-0932XLBK-D (FZ)|10.00|0|519000.00|519000.00|1.00|CAI
10010|6934974186276|305236|MUC IN G&G NP-H-0932XLBK-D (FZ)|10.00|0|519000.00|519000.00|1.00|CAI
10010|23052376|305237|MUC IN G&G NP-H-0933XLM-D (FZ)|10.00|0|259000.00|259000.00|1.00|CAI
10010|6934974186283|305237|MUC IN G&G NP-H-0933XLM-D (FZ)|10.00|0|259000.00|259000.00|1.00|CAI
10010|23052383|305238|MUC IN G&G NP-H-0933XLC-D|10.00|0|259000.00|259000.00|1.00|CAI
10010|6970153211131|305238|MUC IN G&G NP-H-0933XLC-D|10.00|0|259000.00|259000.00|1.00|CAI
10010|23061286|306128|MUC IN G&G NT-PH2613CU 13A|10.00|0|100000.00|100000.00|1.00|CAI
10010|6934974124346|306128|MUC IN G&G NT-PH2613CU 13A|10.00|0|100000.00|100000.00|1.00|CAI
10010|23061309|306130|MUC IN G&G NT-PH435CUU 35A|10.00|0|489000.00|489000.00|1.00|CAI
10010|6934974124827|306130|MUC IN G&G NT-PH435CUU 35A|10.00|0|489000.00|489000.00|1.00|CAI
10010|23061316|306131|MUC IN G&G NT-PH278CU 78A|10.00|0|559000.00|559000.00|1.00|CAI
10010|6934974125336|306131|MUC IN G&G NT-PH278CU 78A|10.00|0|559000.00|559000.00|1.00|CAI
10010|23124042|312404|MUC MAY IN SAMSUNG SCX-3401F|10.00|0|2390000.00|2390000.00|1.00|CAI
10010|8936052262542|312404|MUC MAY IN SAMSUNG SCX-3401F|10.00|0|2390000.00|2390000.00|1.00|CAI
10010|23202498|320249|MUC IN ELIST FX9 (CANON)|10.00|0|789000.00|789000.00|1.00|CAI
10010|8936052262917|320249|MUC IN ELIST FX9 (CANON)|10.00|0|789000.00|789000.00|1.00|CAI
10010|23203983|320398|MUCIN LR CLICK TCBCRG337 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|8936048206055|320398|MUCIN LR CLICK TCBCRG337 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|23204003|320400|MUC IN LR CLICK TCBCR333 CANON|10.00|0|1599000.00|1599000.00|1.00|CAI
10010|8936048206215|320400|MUC IN LR CLICK TCBCR333 CANON|10.00|0|1599000.00|1599000.00|1.00|CAI
10010|23204140|320414|MUC IN LR CLICK TCBEP319 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|8936048205959|320414|MUC IN LR CLICK TCBEP319 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|23204201|320420|MUC IN LR CLICK THB228A (HP)|10.00|0|1319000.00|1319000.00|1.00|CAI
10010|8936048206369|320420|MUC IN LR CLICK THB228A (HP)|10.00|0|1319000.00|1319000.00|1.00|CAI
10010|23204263|320426|MUC IN LASER CLICK TSB2280 BRO|10.00|0|519000.00|519000.00|1.00|CAI
10010|8936048206208|320426|MUC IN LASER CLICK TSB2280 BRO|10.00|0|519000.00|519000.00|1.00|CAI
10010|23204355|320435|MUCIN LR CLICK TCBCRG326 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|8936048206338|320435|MUCIN LR CLICK TCBCRG326 CANON|10.00|0|589000.00|589000.00|1.00|CAI
10010|23204393|320439|MUC IN LR CLICK TCBP309(CANON)|10.00|0|1329000.00|1329000.00|1.00|CAI
10010|8936048205966|320439|MUC IN LR CLICK TCBP309(CANON)|10.00|0|1329000.00|1329000.00|1.00|CAI
10010|23253919|325391|MUCPHOTO SHARP MX-500AT TTHICH|10.00|0|1999000.00|1999000.00|1.00|CAI
10010|23281110|328111|MUC IN LASER ELIST 312 (CANON)|10.00|0|790000.00|790000.00|1.00|CAI
10010|22242808|224280|MUC IN PHUN HP C9363WA|10.00|0|1279000.00|1279000.00|1.00|CAI
10010|22433558|243355|MUC UK HP 82 BK CH565A|10.00|0|1179000.00|1179000.00|1.00|CAI
10010|23124028|312402|MUC IN PHUN CANON PGI-750|10.00|0|629000.00|629000.00|1.00|CAI
10010|4960999905198|312402|MUC IN PHUN CANON PGI-750|10.00|0|629000.00|629000.00|1.00|CAI
10010|23206083|320608|MUC IN UK HP 72 Y C9373A|10.00|0|2239000.00|2239000.00|1.00|CAI
